27,9,-1,4,-1

20,0,1,4,-1
20,1,-1,6,-1
20,2,1,5,-1
20,3,-1,4,-1
20,4,1,5,-1
20,5,-1,3,-1
20,6,1,6,-1
20,7,-1,2,-1
20,8,1,5,-1
20,9,-1,5,-1
20,10,1,0,-1
20,11,-1,6,-1
20,12,1,5,-1
20,13,-1,5,-1
20,14,1,2,-1
20,15,-1,6,-1
20,16,1,4,-1
20,17,-1,6,-1
20,18,1,0,-1
20,19,-1,6,-1

25,0,-1,3,-1
25,1,1,2,-1
25,2,-1,6,-1
25,3,1,1,-1
25,4,-1,5,-1
25,5,1,4,-1
25,6,-1,4,-1
25,7,1,4,-1
25,8,-1,6,-1
25,9,1,0,-1
25,10,-1,6,-1
25,11,1,6,-1
25,12,-1,5,-1
25,13,1,5,-1
25,14,-1,3,-1

37,0,1,3,1
37,1,-1,0,1
37,2,1,4,1
37,3,-1,1,1
37,4,1,5,1
37,5,-1,2,1
37,6,1,6,1

24,0,1,5,1
24,1,-1,2,1
24,2,1,6,1
24,3,-1,4,1
24,4,1,3,1
24,5,-1,0,1
24,6,1,6,1
24,7,-1,3,1
24,8,1,6,1
24,9,-1,6,1
24,10,1,6,1
24,11,-1,4,1
24,12,1,5,1
24,13,-1,6,1
24,14,1,4,1
24,15,-1,5,1
24,16,1,5,1
24,17,-1,5,1
24,18,1,2,1
24,19,-1,5,1
24,20,1,4,1
24,21,-1,2,1
24,22,1,1,1
24,23,-1,1,1
24,24,1,3,1

35,0,1,2,-1
35,1,-1,4,-1
35,2,1,6,-1
35,3,-1,1,-1
35,4,1,4,-1
35,5,-1,1,-1
35,6,1,4,-1
35,7,-1,1,-1
35,8,1,2,-1
35,9,-1,1,-1

32,0,1,3,-1
32,1,-1,4,-1
32,2,1,3,-1
32,3,-1,3,-1
32,4,1,4,-1
32,5,-1,4,-1
32,6,1,3,-1
32,7,-1,0,-1
32,8,1,3,-1
32,9,-1,4,-1
32,10,1,1,-1
32,11,-1,3,-1
32,12,1,4,-1
32,13,-1,4,-1
32,14,1,5,-1
32,15,-1,0,-1
32,16,1,5,-1
32,17,-1,0,-1
32,18,1,2,-1
32,19,-1,0,-1

28,0,-1,3,-1
28,1,1,5,-1
28,2,-1,5,-1
28,3,1,2,-1
28,4,-1,3,-1
28,5,1,2,-1
28,6,-1,3,-1
28,7,1,3,-1
28,8,-1,2,-1
28,9,1,2,-1
28,10,-1,1,-1
28,11,1,5,-1
28,12,-1,2,-1
28,13,1,3,-1
28,14,-1,3,-1
28,15,1,2,-1
28,16,-1,5,-1
28,17,1,5,-1
28,18,-1,5,-1
28,19,1,4,-1
28,20,-1,4,-1
28,21,1,6,-1
28,22,-1,6,-1

42,0,1,1,1
42,1,-1,0,1
42,2,1,4,1
42,3,-1,5,1
42,4,1,2,1
42,5,-1,2,1
42,6,1,3,1

34,0,1,1,-1
34,1,-1,0,-1
34,2,1,6,-1
34,3,-1,4,-1
34,4,1,6,-1
34,5,-1,0,-1
34,6,1,6,-1
34,7,-1,6,-1
34,8,1,1,-1
34,9,-1,2,-1
34,10,1,4,-1
34,11,-1,5,-1
34,12,1,1,-1
34,13,-1,3,-1

33,0,1,3,1
33,1,-1,3,1
33,2,1,6,1
33,3,-1,3,1
33,4,1,3,1
33,5,-1,4,1
33,6,1,5,1
33,7,-1,1,1
33,8,1,1,1
33,9,-1,5,1
33,10,1,4,1
33,11,-1,3,1
33,12,1,0,1
33,13,-1,3,1
33,14,1,6,1
33,15,-1,5,1
33,16,1,6,1
33,17,-1,2,1
33,18,1,6,1

31,0,-1,3,-1
31,1,1,2,-1
31,2,-1,2,-1
31,3,1,5,-1
31,4,-1,3,-1
31,5,1,4,-1
31,6,-1,4,-1
31,7,1,5,-1
31,8,-1,5,-1
31,9,1,3,-1
31,10,-1,6,-1
31,11,1,2,-1
31,12,-1,6,-1
31,13,1,3,-1
31,14,-1,3,-1
31,15,1,3,-1
31,16,-1,6,-1
31,17,1,6,-1
31,18,-1,5,-1
31,19,1,2,-1
31,20,-1,1,-1
31,21,1,5,-1
31,22,-1,1,-1

47,0,-1,4,-1
47,1,1,6,-1
47,2,-1,5,-1
47,3,1,1,-1
47,4,-1,3,-1
47,5,1,5,-1
47,6,-1,2,-1

39,0,1,3,1
39,1,-1,6,1
39,2,1,6,1
39,3,-1,5,1
39,4,1,5,1
39,5,-1,5,1
39,6,1,2,1
39,7,-1,0,1
39,8,1,6,1
39,9,-1,6,1
39,10,1,3,1
39,11,-1,5,1
39,12,1,4,1
39,13,-1,1,1
39,14,1,4,1

30,0,1,5,1
30,1,-1,1,1
30,2,1,5,1
30,3,-1,3,1
30,4,1,2,1
30,5,-1,3,1
30,6,1,5,1
30,7,-1,5,1
30,8,1,3,1
30,9,-1,6,1
30,10,1,2,1
30,11,-1,1,1
30,12,1,2,1
30,13,-1,2,1
30,14,1,1,1
30,15,-1,1,1
30,16,1,6,1
30,17,-1,5,1
30,18,1,5,1
30,19,-1,3,1
30,20,1,4,1
30,21,-1,6,1
30,22,1,2,1
30,23,-1,1,1
30,24,1,2,1
30,25,-1,4,1
30,26,1,4,1

38,0,1,6,1
38,1,-1,5,1
38,2,1,1,1
38,3,-1,5,1
38,4,1,3,1
38,5,-1,5,1
38,6,1,5,1
38,7,-1,2,1
38,8,1,3,1
38,9,-1,5,1
38,10,1,2,1
38,11,-1,1,1
38,12,1,6,1
38,13,-1,3,1
38,14,1,5,1
38,15,-1,2,1
38,16,1,6,1
38,17,-1,2,1
38,18,1,6,1

44,0,-1,3,-1
44,1,1,4,-1
44,2,-1,3,-1
44,3,1,4,-1
44,4,-1,4,-1
44,5,1,6,-1
44,6,-1,3,-1
44,7,1,0,-1
44,8,-1,5,-1
44,9,1,6,-1
44,10,-1,3,-1

36,0,1,1,-1
36,1,-1,2,-1
36,2,1,5,-1
36,3,-1,5,-1
36,4,1,3,-1
36,5,-1,5,-1
36,6,1,3,-1
36,7,-1,2,-1
36,8,1,2,-1
36,9,-1,5,-1
36,10,1,5,-1
36,11,-1,6,-1
36,12,1,5,-1
36,13,-1,2,-1
36,14,1,4,-1
36,15,-1,6,-1
36,16,1,1,-1
36,17,-1,6,-1
36,18,1,6,-1
36,19,-1,6,-1
36,20,1,6,-1
36,21,-1,4,-1
36,22,1,0,-1
36,23,-1,0,-1
36,24,1,4,-1
36,25,-1,4,-1
36,26,1,4,-1
36,27,-1,0,-1
36,28,1,3,-1
36,29,-1,3,-1

49,0,-1,1,-1
49,1,1,3,-1
49,2,-1,1,-1
49,3,1,6,-1
49,4,-1,1,-1
49,5,1,5,-1
49,6,-1,1,-1

41,0,1,3,-1
41,1,-1,6,-1
41,2,1,4,-1
41,3,-1,5,-1
41,4,1,6,-1
41,5,-1,2,-1
41,6,1,5,-1
41,7,-1,4,-1
41,8,1,6,-1
41,9,-1,5,-1
41,10,1,6,-1
41,11,-1,6,-1
41,12,1,6,-1
41,13,-1,5,-1
41,14,1,0,-1
41,15,-1,3,-1
41,16,1,4,-1
41,17,-1,2,-1
41,18,1,1,-1
41,19,-1,1,-1

51,0,-1,5,-1
51,1,1,0,-1
51,2,-1,3,-1
51,3,1,2,-1
51,4,-1,2,-1
51,5,1,5,-1
51,6,-1,6,-1
51,7,1,6,-1
51,8,-1,4,-1

55,0,-1,2,-1
55,1,1,4,-1
55,2,-1,0,-1
55,3,1,2,-1
55,4,-1,3,-1
55,5,1,2,-1
55,6,-1,1,-1

52,0,-1,2,-1
52,1,1,0,-1
52,2,-1,2,-1
52,3,1,5,-1
52,4,-1,4,-1
52,5,1,6,-1
52,6,-1,2,-1
52,7,1,0,-1
52,8,-1,2,-1

57,0,1,5,1
57,1,-1,5,1
57,2,1,3,1
57,3,-1,2,1
57,4,1,6,1
57,5,-1,6,1
57,6,1,4,1

43,0,-1,5,1
43,1,1,3,1
43,2,-1,1,1
43,3,1,5,1
43,4,-1,0,1
43,5,1,6,1
43,6,-1,3,1
43,7,1,1,1
43,8,-1,4,1
43,9,1,3,1
43,10,-1,2,1
43,11,1,5,1
43,12,-1,5,1
43,13,1,3,1
43,14,-1,2,1
43,15,1,5,1
43,16,-1,4,1
43,17,1,4,1

45,0,-1,6,-1
45,1,1,4,-1
45,2,-1,6,-1
45,3,1,2,-1
45,4,-1,3,-1
45,5,1,6,-1
45,6,-1,3,-1
45,7,1,4,-1
45,8,-1,5,-1
45,9,1,2,-1
45,10,-1,1,-1
45,11,1,3,-1
45,12,-1,3,-1
45,13,1,4,-1
45,14,-1,4,-1
45,15,1,5,-1
45,16,-1,5,-1
45,17,1,2,-1
45,18,-1,3,-1

48,0,-1,1,1
48,1,1,3,1
48,2,-1,5,1
48,3,1,6,1
48,4,-1,5,1
48,5,1,1,1
48,6,-1,5,1
48,7,1,5,1
48,8,-1,1,1
48,9,1,3,1
48,10,-1,1,1
48,11,1,3,1
48,12,-1,6,1
48,13,1,3,1

40,0,1,3,-1
40,1,-1,4,-1
40,2,1,1,-1
40,3,-1,0,-1
40,4,1,1,-1
40,5,-1,0,-1
40,6,1,5,-1
40,7,-1,6,-1
40,8,1,4,-1
40,9,-1,5,-1
40,10,1,5,-1
40,11,-1,0,-1
40,12,1,0,-1
40,13,-1,1,-1
40,14,1,6,-1
40,15,-1,5,-1
40,16,1,2,-1
40,17,-1,2,-1
40,18,1,6,-1
40,19,-1,6,-1
40,20,1,3,-1
40,21,-1,4,-1
40,22,1,2,-1
40,23,-1,1,-1
40,24,1,0,-1
40,25,-1,2,-1
40,26,1,0,-1
40,27,-1,3,-1
40,28,1,1,-1
40,29,-1,3,-1

46,0,-1,3,-1
46,1,1,2,-1
46,2,-1,5,-1
46,3,1,6,-1
46,4,-1,5,-1
46,5,1,3,-1
46,6,-1,2,-1
46,7,1,1,-1
46,8,-1,2,-1
46,9,1,2,-1
46,10,-1,3,-1
46,11,1,2,-1
46,12,-1,6,-1
46,13,1,6,-1
46,14,-1,6,-1
46,15,1,1,-1
46,16,-1,1,-1
46,17,1,5,-1
46,18,-1,5,-1
46,19,1,2,-1
46,20,-1,4,-1
46,21,1,1,-1
46,22,-1,5,-1
46,23,1,5,-1
46,24,-1,4,-1
46,25,1,3,-1
46,26,-1,4,-1

53,0,1,3,-1
53,1,-1,4,-1
53,2,1,4,-1
53,3,-1,6,-1
53,4,1,6,-1
53,5,-1,4,-1
53,6,1,5,-1
53,7,-1,5,-1
53,8,1,6,-1
53,9,-1,6,-1
53,10,1,6,-1
53,11,-1,4,-1
53,12,1,3,-1
53,13,-1,6,-1
53,14,1,4,-1
53,15,-1,3,-1
53,16,1,5,-1
53,17,-1,3,-1

58,0,1,3,1
58,1,-1,4,1
58,2,1,3,1
58,3,-1,5,1
58,4,1,1,1
58,5,-1,4,1
58,6,1,3,1
58,7,-1,3,1
58,8,1,4,1
58,9,-1,4,1
58,10,1,2,1
58,11,-1,6,1
58,12,1,0,1

50,0,-1,1,1
50,1,1,2,1
50,2,-1,4,1
50,3,1,6,1
50,4,-1,4,1
50,5,1,1,1
50,6,-1,4,1
50,7,1,4,1
50,8,-1,6,1
50,9,1,2,1
50,10,-1,3,1
50,11,1,3,1
50,12,-1,4,1
50,13,1,3,1
50,14,-1,6,1
50,15,1,0,1
50,16,-1,2,1
50,17,1,0,1

54,0,-1,5,1
54,1,1,6,1
54,2,-1,5,1
54,3,1,3,1
54,4,-1,5,1
54,5,1,5,1
54,6,-1,1,1
54,7,1,6,1
54,8,-1,0,1
54,9,1,3,1
54,10,-1,2,1
54,11,1,1,1
54,12,-1,2,1
54,13,1,3,1
54,14,-1,4,1
54,15,1,3,1

59,0,-1,4,-1
59,1,1,6,-1
59,2,-1,4,-1
59,3,1,6,-1
59,4,-1,6,-1
59,5,1,6,-1
59,6,-1,4,-1
59,7,1,4,-1
59,8,-1,3,-1
59,9,1,1,-1
59,10,-1,5,-1
59,11,1,3,-1
59,12,-1,2,-1

66,0,-1,3,-1
66,1,1,0,-1
66,2,-1,1,-1
66,3,1,1,-1
66,4,-1,4,-1
66,5,1,3,-1
66,6,-1,2,-1

71,0,1,4,1
71,1,-1,2,1
71,2,1,6,1
71,3,-1,0,1
71,4,1,3,1
71,5,-1,0,1
71,6,1,5,1

56,0,1,6,-1
56,1,-1,2,-1
56,2,1,3,-1
56,3,-1,5,-1
56,4,1,2,-1
56,5,-1,5,-1
56,6,1,3,-1
56,7,-1,3,-1
56,8,1,5,-1
56,9,-1,2,-1
56,10,1,5,-1
56,11,-1,0,-1
56,12,1,6,-1
56,13,-1,0,-1
56,14,1,5,-1
56,15,-1,5,-1
56,16,1,4,-1
56,17,-1,4,-1
56,18,1,3,-1
56,19,-1,2,-1

62,0,1,6,1
62,1,-1,6,1
62,2,1,0,1
62,3,-1,6,1
62,4,1,0,1
62,5,-1,6,1
62,6,1,6,1
62,7,-1,5,1
62,8,1,4,1
62,9,-1,5,1
62,10,1,5,1
62,11,-1,5,1
62,12,1,2,1
62,13,-1,5,1
62,14,1,0,1
62,15,-1,0,1
62,16,1,3,1
62,17,-1,5,1
62,18,1,1,1

60,0,1,6,-1
60,1,-1,6,-1
60,2,1,5,-1
60,3,-1,3,-1
60,4,1,4,-1
60,5,-1,5,-1
60,6,1,5,-1
60,7,-1,4,-1
60,8,1,3,-1
60,9,-1,0,-1
60,10,1,1,-1
60,11,-1,4,-1
60,12,1,3,-1
60,13,-1,4,-1
60,14,1,6,-1
60,15,-1,4,-1

68,0,-1,1,-1
68,1,1,6,-1
68,2,-1,5,-1
68,3,1,5,-1
68,4,-1,3,-1
68,5,1,4,-1
68,6,-1,2,-1
68,7,1,4,-1
68,8,-1,0,-1

72,0,1,4,1
72,1,-1,3,1
72,2,1,4,1
72,3,-1,6,1
72,4,1,4,1
72,5,-1,6,1
72,6,1,4,1

63,0,-1,3,1
63,1,1,3,1
63,2,-1,4,1
63,3,1,5,1
63,4,-1,5,1
63,5,1,1,1
63,6,-1,6,1
63,7,1,6,1
63,8,-1,3,1
63,9,1,1,1
63,10,-1,4,1
63,11,1,4,1
63,12,-1,2,1
63,13,1,3,1
63,14,-1,5,1
63,15,1,1,1
63,16,-1,6,1
63,17,1,1,1

61,0,-1,4,1
61,1,1,3,1
61,2,-1,4,1
61,3,1,4,1
61,4,-1,0,1
61,5,1,3,1
61,6,-1,5,1
61,7,1,1,1
61,8,-1,3,1
61,9,1,1,1
61,10,-1,1,1
61,11,1,0,1
61,12,-1,4,1
61,13,1,6,1
61,14,-1,5,1
61,15,1,0,1
61,16,-1,5,1
61,17,1,5,1
61,18,-1,5,1
61,19,1,2,1

73,0,1,6,1
73,1,-1,6,1
73,2,1,2,1
73,3,-1,6,1
73,4,1,1,1
73,5,-1,6,1
73,6,1,6,1
73,7,-1,6,1
73,8,1,1,1
73,9,-1,5,1
73,10,1,3,1
73,11,-1,0,1
73,12,1,4,1

70,0,-1,6,-1
70,1,1,3,-1
70,2,-1,2,-1
70,3,1,6,-1
70,4,-1,4,-1
70,5,1,3,-1
70,6,-1,3,-1
70,7,1,5,-1
70,8,-1,5,-1
70,9,1,6,-1
70,10,-1,4,-1
70,11,1,6,-1
70,12,-1,6,-1
70,13,1,2,-1
70,14,-1,4,-1
70,15,1,4,-1
70,16,-1,3,-1

69,0,-1,6,-1
69,1,1,2,-1
69,2,-1,4,-1
69,3,1,5,-1
69,4,-1,5,-1
69,5,1,4,-1
69,6,-1,2,-1
69,7,1,1,-1
69,8,-1,1,-1
69,9,1,0,-1
69,10,-1,3,-1
69,11,1,2,-1
69,12,-1,4,-1
69,13,1,1,-1
69,14,-1,3,-1
69,15,1,5,-1
69,16,-1,0,-1

67,0,1,0,1
67,1,-1,2,1
67,2,1,2,1
67,3,-1,5,1
67,4,1,5,1
67,5,-1,2,1
67,6,1,6,1
67,7,-1,3,1
67,8,1,4,1
67,9,-1,3,1
67,10,1,5,1
67,11,-1,3,1
67,12,1,3,1
67,13,-1,2,1
67,14,1,4,1
67,15,-1,4,1
67,16,1,5,1
67,17,-1,6,1
67,18,1,5,1

74,0,1,4,1
74,1,-1,3,1
74,2,1,3,1
74,3,-1,2,1
74,4,1,1,1
74,5,-1,1,1
74,6,1,4,1
74,7,-1,0,1
74,8,1,2,1
74,9,-1,2,1
74,10,1,6,1
74,11,-1,1,1
74,12,1,5,1
74,13,-1,3,1
74,14,1,5,1

76,0,-1,2,-1
76,1,1,2,-1
76,2,-1,3,-1
76,3,1,5,-1
76,4,-1,5,-1
76,5,1,4,-1
76,6,-1,3,-1
76,7,1,3,-1
76,8,-1,3,-1
76,9,1,1,-1
76,10,-1,5,-1
76,11,1,4,-1
76,12,-1,6,-1
76,13,1,5,-1
76,14,-1,4,-1

64,0,1,2,1
64,1,-1,2,1
64,2,1,1,1
64,3,-1,3,1
64,4,1,1,1
64,5,-1,1,1
64,6,1,6,1
64,7,-1,0,1
64,8,1,6,1
64,9,-1,6,1
64,10,1,2,1
64,11,-1,3,1
64,12,1,3,1
64,13,-1,5,1
64,14,1,2,1
64,15,-1,5,1
64,16,1,3,1
64,17,-1,4,1
64,18,1,4,1
64,19,-1,5,1
64,20,1,5,1
64,21,-1,5,1
64,22,1,1,1
64,23,-1,3,1
64,24,1,1,1

65,0,-1,4,-1
65,1,1,3,-1
65,2,-1,3,-1
65,3,1,4,-1
65,4,-1,6,-1
65,5,1,1,-1
65,6,-1,6,-1
65,7,1,5,-1
65,8,-1,0,-1
65,9,1,6,-1
65,10,-1,3,-1
65,11,1,1,-1
65,12,-1,4,-1
65,13,1,1,-1
65,14,-1,1,-1
65,15,1,3,-1
65,16,-1,4,-1
65,17,1,2,-1
65,18,-1,6,-1
65,19,1,0,-1
65,20,-1,0,-1
65,21,1,4,-1
65,22,-1,5,-1
65,23,1,1,-1
65,24,-1,6,-1
65,25,1,2,-1
65,26,-1,2,-1

75,0,1,5,1
75,1,-1,6,1
75,2,1,3,1
75,3,-1,0,1
75,4,1,0,1
75,5,-1,6,1
75,6,1,6,1
75,7,-1,5,1
75,8,1,5,1
75,9,-1,2,1
75,10,1,2,1
75,11,-1,6,1
75,12,1,3,1
75,13,-1,5,1
75,14,1,5,1
75,15,-1,1,1
75,16,1,1,1

78,0,1,3,-1
78,1,-1,1,-1
78,2,1,3,-1
78,3,-1,2,-1
78,4,1,4,-1
78,5,-1,6,-1
78,6,1,4,-1
78,7,-1,4,-1
78,8,1,2,-1
78,9,-1,1,-1
78,10,1,5,-1
78,11,-1,5,-1
78,12,1,4,-1
78,13,-1,2,-1
78,14,1,5,-1
78,15,-1,3,-1
78,16,1,1,-1
78,17,-1,3,-1

83,0,1,3,-1
83,1,-1,4,-1
83,2,1,4,-1
83,3,-1,5,-1
83,4,1,3,-1
83,5,-1,4,-1
83,6,1,3,-1
83,7,-1,3,-1
83,8,1,1,-1
83,9,-1,5,-1
83,10,1,3,-1
83,11,-1,6,-1

77,0,1,4,-1
77,1,-1,2,-1
77,2,1,0,-1
77,3,-1,1,-1
77,4,1,3,-1
77,5,-1,4,-1
77,6,1,6,-1
77,7,-1,5,-1
77,8,1,5,-1
77,9,-1,2,-1
77,10,1,3,-1
77,11,-1,4,-1
77,12,1,4,-1
77,13,-1,3,-1
77,14,1,6,-1
77,15,-1,2,-1
